audio/afr_8963_8947901145	Close beside him gleamed the white fangs of the wolf-dog.
audio/afr_8963_6206287841	In die UEFA kampioenskap, het Crystal Palace 8-9 teen West Bromwich Albion verloor
audio/afr_2418_6753589510	In die premier-sokkerliga, het Polokwane City vir Polokwane City in ekstra tyd, met 7-2 geklop
audio/afr_2418_7107314450	Suid-Afrika het die loot gewen en Afghanistan laat kolf by Sahara stadion Kingsmead.
audio/afr_8963_8650909507	In die FIFA-wêreldbeker, het Crystal Palace 8-6 teen Chelsea gewen
audio/afr_7214_3610858646	I just do appreciate it without being able to express my feelings.
audio/afr_6590_6681258012	Engeland was tot 120 lopies beperk met 66 ekstras
audio/afr_8148_5626352438	Het hy klein of groot vere?
audio/afr_0184_0536172597	Gebruik rofwerkpapier om dit te doen.
audio/afr_8148_7954896021	Hulle beskryf sy vroeë lewe, onderwys, en vroeë loopbaan.
audio/afr_8924_8660482441	Dit is 26 grade Celsius in Ramsgate met reën
audio/afr_1919_1399754357	In 2012 is hy saam met dr. James "Jelly" Jordan Rooisee toe vir navorsing oor die zebravis.
audio/afr_2418_3878330636	Hoekom moet ek my groente eet as ek net proteïene, brood en pasta wil eet?
audio/afr_1919_7099442642	Ons noem hierdie voertuig 'n maantuig.
audio/afr_8148_5215672389	Fresh cases, still able to walk, they clustered about the spokesman.
audio/afr_7214_7800291734	Elektriese energie is drywing vermenigvuldig met tyd.
audio/afr_7214_2666838516	ses, nul, twee en sewentig
audio/afr_8963_2952402086	Groot hoeveelhede fosfaat, piesangs en sjokolade is die mees bekende uitvoerprodukte.
audio/afr_7130_5883981094	Here the explosion of mirth drowned him out.
audio/afr_8148_7127305119	Sal jy asseblief die sout aangee?
audio/afr_1919_4762022710	Die boks vibreer saam met die rek.
audio/afr_8963_3664016984	Een spermsel dring deur die oppervlak van die ovum.
audio/afr_7214_1879296969	Die temperatuur in Dannhauser is 4 grade Celsius
audio/afr_1919_6502422229	Behalwe die Dorpsondagskool in Steltberg was daar nog vyf wykstakke in die omgewing.
audio/afr_8148_2866040320	Inisiasie is dus die vertrekpunt van 'n polimerisasie reaksie.
audio/afr_8963_2235255543	Sy sal by die skoolkamp wees.
audio/afr_7130_9426602163	nege, vier, sestien
audio/afr_8963_5016727631	Indië het die loot gewen en Australië laat kolf by Buffalo Park.
audio/afr_7214_3264149397	Much more Ernest told them of themselves and of his disillusionment.
audio/afr_6590_4180161243	Ons gaan na die mees effektiewe verwarmer kyk wat lugleë buise gebruik.
audio/afr_6590_9325084292	Hy verwerp voortaan strominge soos tweede-eeuse argitektuur.
audio/afr_7214_0041097491	In die laaitjie is daar inligting oor kommunikasie en leierskap.
audio/afr_1919_0490102877	In George loop hulle rofweg van oos na wes.
audio/afr_7214_4174800050	FC Barcelona en Club Atlético de Madrid het Maandag middag gelykop gespeel
audio/afr_6590_2548108686	The other felt a sudden wave of irritation rush through him.
audio/afr_6590_7171949875	Aan die binnekant kon hulle 'n duim roes afpeul.
audio/afr_8148_5886484248	Haar proeftydperk in die oorlog maak sy deur onder eerw. Vermeulen.
audio/afr_8148_2147022370	Die invloed mag positief, negatief, of 'n kombinasie van albei wees.
audio/afr_7130_1103283822	Zeeman verduidelik dat twee suidpole mekaar ook afstoot.
audio/afr_7130_8643608142	Olie los nie in water op nie.
audio/afr_6590_2748894663	Die temperatuur in Bethanie is minus 1 grade Celsius
audio/afr_2418_6229577004	Gee twee voorbeelde van soogdiere uit die foto's hierbo.
audio/afr_0184_8861119028	Michael Erlank was onoorwonne met 35 lopies van 51 balle.
audio/afr_1919_9845014079	Dit is 2 grade Celsius in Alderley met haelstorms
audio/afr_1919_8580577206	Dit word ook deur bloed vervoer.
audio/afr_0184_9675121960	nul twee twee
audio/afr_6590_6730478240	Azaka se eiesoortige idees sluit aan by Zen boeddhisme en die Nuwe Era-beweging.
audio/afr_7214_0904539237	Op die bepaalde datum was D. S. Diedericks reeds in die woestyn.
audio/afr_8148_3874669032	Kerklidmaatskap mag aktief wees, maar is grootliks passief.
audio/afr_8924_2660338081	Die temperatuur in Hibberdene is minus 1 grade Celsius
audio/afr_2418_2605586416	There is not an iota of truth in it, certainly not.
audio/afr_1919_3869747174	Jong akkedissies het ook nie 'n blou oogstreep nie.
audio/afr_7130_0011414485	Hulle het van die mooiste aarbeie op Laaipan laat groei.
audio/afr_7130_1832170044	Die jongste beskikbare telling is 449 lopies vir 9 paaltjies.
audio/afr_7214_5851844136	Bangladesj het 97 vir 3 aangeteken.
audio/afr_0184_0559328314	If I ever needed a fighter in my life I need one now.
audio/afr_1919_3918839578	What Pascal glimpsed with the vision of a seer, I have lived.
audio/afr_7214_5901536775	MacDougall tapped his forehead suspiciously with a stubby forefinger.
audio/afr_0184_4958548357	Identifiseer die eienskappe wat elk van die illustrasies swak of goed maak.
audio/afr_7130_0633911188	But she swung obediently on her heel into the wind.
audio/afr_0184_1812368633	Won't you draw up, gentlemen.
audio/afr_8148_0616796349	Hak die twee stukkies aluminiumfoelie aan die haak.
audio/afr_1919_4955526585	Youth had come back to her, freed from the yoke of oppression.
audio/afr_8148_4247486512	He cried in such genuine dismay that she broke into hearty laughter.
audio/afr_6590_0298308929	Dit is 2 grade Celsius in Albertinia met sneeu
audio/afr_8924_4986509822	Vier eskadrons, 53 vliegtuie altesaam, sou gevolglik Nagumo se vliegdekskepe met torpedo's aanval.
audio/afr_8924_5447549946	But there came no promise from the bow of the canoe.
audio/afr_8924_2313487049	He was a head shorter than his companion, of almost delicate physique.
audio/afr_7130_4581368831	Die hardloop-item behels 'n 7 km wedren op grondpad.
audio/afr_6590_6123177951	Now please give a plain statement of what occurred.
audio/afr_7130_4763964838	Gregson had left the outer door slightly ajar.
audio/afr_7130_7991003870	Die opneem van ander voedingstowwe deur die wortelstelels.
audio/afr_7214_5828515103	Die aanvangskolwer, Temba Bavuma het 84 lopies aangeteken.
audio/afr_8924_8779523904	Die proses vervoer stowwe deur 'n membraanproteïen.
audio/afr_7214_0431987892	It lived in perpetual apprehension of that quarter of the compass.
audio/afr_8963_1872721244	Dink jy dit is lae of hoë gety?
audio/afr_7214_7999494089	Van watter hoogte af het Lucas geduik?
audio/afr_7214_0130041107	Sri Lanka het 63 lopies vir 9 paaltjies aangeteken.
audio/afr_8963_5292511444	Die weerdiens voorspel reën vir die Noord Kaap provinsie
audio/afr_7214_3706510547	Kleinbekswartbaars volg die helderkleurige kunsaas eers vir 'n entjie voor hulle dit gryp.
audio/afr_7130_2943932885	Oor 1 kilometer, neem die N12 na eMalahleni.
audio/afr_2418_0297925892	twee vyf agt
audio/afr_8924_9351465374	His mouth opened; words shaped vainly on his lips.
audio/afr_2418_3517655830	Dit is 10 grade en gedeeltelik bewolk in Johannesburg
audio/afr_0184_1816748073	'n Bioom kan soms ook 'n ekostelsel of 'n habitat genoem word.
audio/afr_7130_3677413892	It issued a rate of forty two dollars a car on charcoal.
audio/afr_1919_6035931009	Nederland het 'n eerste beurt voorsprong van 50 lopies.
audio/afr_8924_8678225189	Vryf die tweede perspeksstaaf heftig met dieselfde lappie.
audio/afr_1919_6346000964	Dit moet los en nog effens klam wees nadat dit gebak is.
audio/afr_8924_0742551796	drie en sewentig, nul, elf
audio/afr_8924_8779527168	Also, she has forbidden them smoking their pipes in the after-room.
audio/afr_2418_9811418873	Het ons beplan om te hardloop?
audio/afr_7214_4018849221	But there was something even more startling than this resemblance.
audio/afr_0184_9388567793	Die aanvaller Thabo Moseki het die bal met sy kop gespeel
audio/afr_8963_3064092423	Skryf twee of drie paragrawe oor jou bevindings.
audio/afr_6590_8981630400	Ryp of sneeu kom sowat 46 dae per jaar voor.
audio/afr_8963_3125391992	Miemie Smuts was 'n dogter van wyle Tjaart Smuts van Mooirivier.
audio/afr_2418_8932751248	nul vyf drie
audio/afr_1919_6118109046	Hoe ver stap hy in km?
audio/afr_8148_3746531600	Dus moet Mathe nou nog spaar.
audio/afr_1919_6631239062	Die ballon werk soos 'n vuurpyl.
audio/afr_2418_5332770296	'n Klippoortjie bied toegang tot die smal weg onder die brug.
audio/afr_7214_4625056946	Een spesie spreeu en een spesie meeu moet nog beskryf word.
audio/afr_8924_0195845080	Die temperatuur in Palm Beach is 4 grade Celsius
audio/afr_7130_7311974578	Sy was mooitjies 19 jaar ouer as hy toe hulle in Zeekoeivlei getroud is.
audio/afr_0184_2331374400	Hulle lippe help skynbaar met klankvorming en eet.
audio/afr_2418_4189246319	Dan haal sy nog 'n bal uit en merk ook sy kleur op.
audio/afr_8148_5104899222	In Sentraal-Swede is daar woorde wat deur die eeue in ander omskep is.
audio/afr_7214_8272632510	Die weerdiens voorspel sneeu vir KwaZulu-Natal
audio/afr_2418_2673398739	No, it is a palace, wherein there are many servants.
audio/afr_8148_1941882326	Massage under tension, was the cryptic reply.
audio/afr_1919_4600556492	How old are you, daddy.
audio/afr_2418_9345049299	Jy mag meer lesings neem as jy wil.
audio/afr_1919_1956611948	Toe hy in 1949 sy emeritaat aanvaar het, word ds. "Boytjie" Booiman se boeie losgemaak.
audio/afr_6590_2875511205	Die temperatuur in De Aar is 5 grade Celsius
audio/afr_7130_6552655502	Seksie 17 bestaan uit 'n eetsaal en seksie 18 uit 'n sosiale saal.
audio/afr_8963_3317811094	Die snelbouler, Farhaan Behardien , het 3 foutballe in die boulbeurt geboul.
audio/afr_6590_6213390188	Dus is 'n monomeer 'n enkel eenheid, en bestaan 'n polimeer uit baie monomere.
audio/afr_0184_8330739443	Dit is 27 grade Celsius in Standerton
audio/afr_8148_2981169445	In die Engelse premierliga, het Liverpool vir West Ham United met 6 teenoor 6 gewen
audio/afr_2418_0297565919	Jong akkedissies het ook nie 'n blou oogstreep nie.
audio/afr_0184_7815319223	Produseerders vervaardig hul eie voedsel deur chemikalieë en energiebronne uit hul omgewing te gebruik.
audio/afr_6590_6489237105	Hulle vra daarom jou hulp by jou skool.
audio/afr_7130_9380181163	I was about to do this when cooler judgment prevailed.
audio/afr_8924_5197958989	Die Gariep-boom is 'n kort boompie met 'n ylerige kroon.
audio/afr_8963_0625906810	Dit is 24 grade Celsius in Tsakane met digte mis
audio/afr_8924_2538002382	ses, ses, agt
audio/afr_7130_7613588214	Tjoklit Tjoppies vir Tjokkers is 'n nuwe resepteboek vir kinders.
audio/afr_2418_6866536276	Die hoofgebou in Zanzibar is 186 m hoog en het 22 verdiepings .
audio/afr_8924_2148840389	drie, vier, vier en sewentig
audio/afr_8924_8231707059	Dit is 4 grade Celsius in Caledon met sneeu
audio/afr_8963_2124465828	It seems like a strange pointing of the hand of God.
audio/afr_2418_8452845420	Hy het meer munte as munte.
audio/afr_8924_5156430131	Veiligheidsreëls wanneer jy met elektrisiteit werk.
audio/afr_0184_3491369429	Dit is 45 grade Celsius in Abbotsdale met reën
audio/afr_8924_0508808184	Maxima, in die oop velde, en Minima, in die lugruim.
audio/afr_8148_8291236596	Drie puntladings vorm 'n reghoekige driehoek.
audio/afr_1919_8394449003	Toe Maggie twaalf jaar oud was, was daar 'n masel-epidemie in Gordonsbaai.
audio/afr_8148_5268985516	Die impak van "denkende" masjiene op die samelewing word betwis.
audio/afr_8924_5887665611	honderd en, duisend en, miljoen en, miljard, biljoen en, triljoen en
audio/afr_2418_4120666647	59 state uit 62 het die voorstel van die hand gewys.
audio/afr_8148_8004674178	Azaka se eiesoortige idees sluit aan by Zen boeddhisme en die Nuwe Era-beweging.
audio/afr_2418_6419678558	Plaas 'n ysblokkie op elke blok en kyk wat gebeur.
audio/afr_8963_0386648402	Leerders voer 'n ondersoek uit om Ohm se wet te verifieer.
audio/afr_7214_4553004479	It was the same way with our revolvers and rifles.
audio/afr_8148_6346989325	Die temperatuur in Memel is 40 grade Celsius
audio/afr_2418_5071329579	Slegs 'n klein hoeveelheid hiervan word jaarliks kommersieel in Zoutpan gebruik.
audio/afr_8148_7973508743	Let op na bloedvate soos jy werk.
audio/afr_8924_3440412704	In die Engelse premier sokkerliga het Watford vir Chelsea met 2-4 gewen
audio/afr_0184_2847642847	Gee vir jou tabel 'n opskrif.
audio/afr_7214_2684659452	I am writing these lines in Honolulu, Hawaii.
audio/afr_7214_5705474824	honderd en, duisend en, miljoen en, miljard, biljoen en, triljoen en
audio/afr_1919_5021223483	A shadow was creeping over Pierre's eyes.
audio/afr_8963_9864421901	They handled two men already, both grub-thieves.
audio/afr_1919_9652135993	The farmer works the soil and produces grain.
audio/afr_1919_6205062676	Dit is 48 grade Celsius in Zeerust met koue toestande
audio/afr_7130_1969917582	Sometimes her dreams were filled with visions.
audio/afr_8924_3829333491	He began to follow the footprints of the dog.
audio/afr_7130_3172987979	Gebruik gekleurde penne, as jy het.
audio/afr_7130_8952564113	Elke groep het 'n spieël nodig.
audio/afr_8924_9577140828	Hy bevestig: op see is een myl gelykstaande aan 1852 meter.
audio/afr_2418_3781399216	Baie mense gebruik elke dag die tegnologiese proses.
audio/afr_7214_2770905756	Werk in groepe van vyf tot sewe.
audio/afr_8148_5894609308	He cried, and swung the club wildly.
audio/afr_0184_4339799022	twee, agt, elf
audio/afr_8148_9708060682	Geskiedkundiges beweer dat dit effektief die einde van "Babilonië" was.
audio/afr_7214_1712642325	Tjoklit Tjoppies vir Tjokkers is 'n nuwe resepteboek vir kinders.
audio/afr_8924_8439376116	It is very plausible to such people, a most convincing hypothesis.
audio/afr_8148_6904544746	That's why its boundaries are all gouged and jagged.
audio/afr_1919_1450579335	Die gemeente het van plan verander en wou graag die kerk laat afbreek.
audio/afr_7214_4586627535	Guano is die mis van seevoëls, vlermuise en robbe.
audio/afr_8963_6202955002	Afghanistan het 50 lopies vir 6 aangeteken.
audio/afr_8148_7547042631	agt, vier, nege
audio/afr_8963_2645841638	twee, een, elf
audio/afr_2418_6652821404	Besluit of jy hiermee saamstem of nie.
audio/afr_1919_7544993813	Hulle het van die mooiste aarbeie op Laaipan laat groei.
audio/afr_8963_2802839458	Men who endure it, call it living death.
audio/afr_8963_2840470885	Mag ons iemand in die namiddag ontmoet?
audio/afr_6590_4759769099	Een Sowjet-soldaat in Uzbekistan is noodlottig getref deur vriendelike vuur.
audio/afr_0184_4172355872	Maritzburg United en Everton het Vrydag aand gelykop gespeel
audio/afr_7130_0234319495	nul, agt, elf
audio/afr_1919_4152164487	There was nothing on the rock.
audio/afr_7130_8689303047	Dit is 30 grade en bedompig in Ethekwini
audio/afr_7214_8709203673	Men of Selden's stamp don't stop at women and children.
audio/afr_1919_5742425490	Next to them the Canada jays were most persistent.
audio/afr_7130_1372001516	Vir 'n eeu keer rus en vrede terug na Sjina en die ekonomie blom.
audio/afr_6590_6587700139	'n Groep vreeslose vroue het moedig aan die Sowjet-kant geveg.
audio/afr_1919_8717355478	Zen Garden is 9 km wes van Zombies.
audio/afr_8924_8993185599	Sri Lanka het 31 in hulle kolfbeurt aangeteken.
audio/afr_8924_7853747952	Het die verkeersvolume op die pad gegroei?
audio/afr_8148_4797529789	Poetin speel blykbaar graag klavier en sing vir 'n geduldige gehoor.
audio/afr_8148_3617879492	Kyk na die foto's van strukture hierbo.
audio/afr_8148_3042933892	honderd, duisend, miljoen, miljard, biljoen, triljoen
audio/afr_7214_2746626311	Groepeer elke artikel volgens hoë of lae voorrang.
audio/afr_8924_4844570092	Hy weet sy hou nie van woordprobleme nie, dus besluit hy om haar te terg.
audio/afr_6590_2549980283	'n Internasionale lughawe is in 1978 sowat 9 km vanaf die stad geopen.
audio/afr_0184_4274572121	Sy neem altyd 'n fles tee saam.
audio/afr_8148_5866230661	Gebeur dit vinnig of oor 'n lang tyd?
audio/afr_6590_5898076080	Kan Sakhile hierdie afslagitem terugneem na die winkel en vra dat hulle sy geld terugbetaal?
audio/afr_8148_3063894322	Daryn Dupavillon se syfers was 7 vir 47 , van 38 boulbeurte, met 6 leë boulbeurte
audio/afr_8924_4443398640	honderd, duisend, miljoen, miljard, biljoen, triljoen
audio/afr_0184_0329216760	Rond jou antwoord tot twee desimale plekke af.
audio/afr_7130_8152643169	ses drie agt
audio/afr_7214_6984183648	This is a common experience with all of us.
audio/afr_1919_6451064641	twintig, twee, elf
audio/afr_0184_7075476309	Free State Stars en Chippa United kom Donderdag aand by Outeniqua Park teen mekaar te staan
audio/afr_8148_7401298690	I have to be careful of them, as they tear very easily.
audio/afr_8963_1401146481	Op eie houtjie het hy na afspeel van onlangse dramatiese gebeure die Republiek geannekseer.
audio/afr_8963_7010356587	Hulle bly daar aktief tot sy onverwagse dood in 1987.
audio/afr_1919_9473228077	Hulle produseer ook nie afval nie.
audio/afr_6590_4603389936	Parenchiemselle: Berg voedsel vir vervoer in floëem.
audio/afr_0184_8002074789	Die afrigter het Andre Petim laat in die spel met Tebogo Monyai vervang
audio/afr_7130_5657949289	Skepe, treine en helikopters is spesiaal deur die president gehuur om hierdie groot onderneming uit te voer.
audio/afr_7130_4832604610	In die UEFA kampioenskap, het Sunderland 0-6 teen Aston Villa verloor
audio/afr_7214_6358150440	Wyfies en jonges het 'n rooibruin kleur, terwyl mannetjies helderrooi is.
audio/afr_1919_6396885196	It was more like sugar.
audio/afr_2418_4821678289	Patrick Botha het 6 geneem vir 49 lopies.
audio/afr_7214_0301671803	Sodoende kan'n golf wat deur 'n ossweep beweeg, ook uiteindelik supersoniese snelhede bereik.
audio/afr_2418_5552388849	Die N2 nasionale pad, wat tans verbreed word, gaan naby die dorp verby.
audio/afr_7214_4646566182	Dit is minus 1 grade Celsius in Rustenburg
audio/afr_7214_5472882261	Neem toe of af soos toeneem?
audio/afr_0184_7678629791	God bless 'em, I hope I'll go on seeing them forever.
audio/afr_0184_5968896003	Jy kan 'n eenvoudige elektroskoop met alledaagse items maak.
audio/afr_7130_0144889998	Daar is aan studente verduidelik dat een petagreep dus een triljoen grepe is.
audio/afr_1919_5549770644	Die snelbouler, Bokang Mosena , het 7 foutballe in die boulbeurt geboul.
audio/afr_1919_4862877238	Herhaal die twee stappe tot jy ses pare druk-volume lesings het.
audio/afr_1919_8643195111	Die fraai mooi meisies is in daardie eeu baie eenvoudig grootgemaak.
audio/afr_7130_0843162604	Frekwensie is omgekeerd eweredig aan golflengte.
audio/afr_1919_7877229060	Daar was nog 'n sin wat verkeerdelik in Engels geskryf is.
audio/afr_8148_2817592218	Normaalkrag werk loodreg en verrig dus geen arbeid nie.
audio/afr_8963_0638613849	Een spesie spreeu en een spesie meeu moet nog beskryf word.
audio/afr_7214_6639530685	Gad, your letter came just in time.
audio/afr_8924_5862541709	Rory Kleinveldt was onoorwonne met 40 lopies van 56 balle.
audio/afr_8963_4802119996	Elke pakkie Molo bevat proteïne en koolhidrate.
audio/afr_2418_4853360196	West Ham United en Real Madrid kom Vrydag by Griquas Park teen mekaar te staan
audio/afr_0184_1309204172	Tjoklit Tjoppies vir Tjokkers is 'n nuwe resepteboek vir kinders.
audio/afr_8963_4159292177	Dink byvoorbeeld aan 'n grashalmpie of 'n roos met 'n lang steel.
audio/afr_8924_9492689306	Pyrocumulus-wolke word nie met donderstorms en brandgevaar geassosieer nie.
audio/afr_8148_2768827327	Jy gaan 'n model van 'n rots maak wat jy sal oop forseer.
audio/afr_0184_9674325828	But we'll just postpone this.
audio/afr_8924_4433183928	Verligting word verkry deur 'n reeks bloedskenkings te maak.
audio/afr_7214_4326835652	In die premier-liga, het Platinum Stars vir Kaizer Chiefs in ekstra tyd, met 7-6 gewen
audio/afr_0184_3534509312	Die afrigter het Trystin Coetsee laat in die spel met Siya Mngoma vervang
audio/afr_6590_7045178890	Australië het 271 vir 10 paaltjies aangeteken.
audio/afr_8924_7606046321	Leervisse in hierdie waters jag as 'n groep saam.
audio/afr_2418_8316171616	Each insult added to the value of the claim.
audio/afr_6590_3417735684	In 2012 is hy saam met dr. James "Jelly" Jordan Rooisee toe vir navorsing oor die zebravis.
audio/afr_8963_9319859462	Ook hy, soos sy voorganger, ds. Zack Mooiman, het geografie bestudeer.
audio/afr_0184_9154278261	Sodoende vorm die woorde wat nie rym nie 'n paradigma.
audio/afr_7130_1129388856	vier sewe een
audio/afr_7130_3516448209	Een spesie spreeu en een spesie meeu moet nog beskryf word.
audio/afr_6590_4486573764	Baie fraai geboue is ook uit vulkaanrots en ander gesteentes uit die plaaslike omgewing gebou.
audio/afr_7214_0946105517	In the picture he saw each moment a greater resemblance to Jeanne.
audio/afr_7214_6159633626	Voeg die lemoensap by, meng, en bring tot kookpunt.
audio/afr_8963_4661325076	Gis kan brooddeeg of koekbeslag laat rys.
audio/afr_7214_8511115615	Ayanda Mtshali het die bal na Botshelo Mfulwane aangegee
audio/afr_0184_6118373212	In die FIFA-sokkerwêreldbeker, het Aston Villa vir Crystal Palace met 3 teenoor 6 gewen
audio/afr_1919_4239887825	Die Mara-proefplaas is hier naby waar prof. Aggie Buys haar vriendinne sien toyi-toyi het.
audio/afr_8963_8038491667	Met die blote oog lyk dit net soos 'n dowwe kolletjie in die lug.
audio/afr_7214_8362033315	Ask him, I laughed, then turned to Pasquini.
audio/afr_1919_9483113666	Die temperatuur in Impendle is 45 grade Celsius
audio/afr_2418_3693895484	Onthou jy nog dat gravitasiekrag bepaal word deur afstand?
audio/afr_8924_0716282844	Soaked in seawater they offset the heat rays.
audio/afr_0184_7249982196	vier twee drie
audio/afr_1919_7391084069	The stout wood was crushed like an eggshell.
audio/afr_8924_7438275433	If you only could know how I thank you.
audio/afr_8963_8905129551	Clyde Fortuin was onoorwonne met 57 lopies van 91 balle.
audio/afr_6590_7574115758	vyf en twintig, elf, vyf en twintig
audio/afr_0184_7829453044	Jong akkedissies het ook nie 'n blou oogstreep nie.
audio/afr_6590_3662913874	We have plenty of capital ourselves, and yet we want more.
audio/afr_6590_9182908511	All eyes, however, were staring at him in certitude of expectancy.
audio/afr_8148_1534405624	What if Jeanne failed him.
audio/afr_0184_8907033370	We had been chased by them ourselves, more than once.
audio/afr_8963_6135056242	twaalf, ses, elf
audio/afr_1919_0541302777	Die geoloë bepaal mooi hoe die lawa vloei en die gesteentes groei.
audio/afr_8963_4401160684	We don't see ourselves as foolish.
audio/afr_7214_3241101418	In die FIFA-wêreldbeker, het Stoke City vir Southampton met 8-1 geklop
audio/afr_8148_5580275176	And right there I saw and knew it all.
audio/afr_6590_2553775990	triljoen, biljoen, miljard, miljoen, duisend, honderd
audio/afr_6590_0449071471	Bangladesj het 988 in hulle kolfbeurt aangeteken.
audio/afr_6590_3808701173	In Mei tot Augustus 2015 is nog twee planete deur sy span ontdek.
audio/afr_0184_9464615317	Afghanistan was tot 320 lopies beperk met 25 ekstras
audio/afr_8963_5748887548	Nieu-Seeland het 14 lopies vir 10 aangeteken.
audio/afr_2418_5303695425	There's a big English general right now whose name is Roberts.
audio/afr_7130_0674130768	Baie van die proteïene is subeenhede van ensieme.
audio/afr_0184_2600903718	Voeg drie teelepels warm water by.
audio/afr_1919_2657616874	Stel 'n nuwe stroombaan op met twee batterye en een gloeilamp.
audio/afr_6590_2274156696	Sy sou haar tog nie na die onlangse rusie glo nie.
audio/afr_7130_6844687316	Een Sowjet-soldaat in Uzbekistan is noodlottig getref deur vriendelike vuur.
audio/afr_0184_6035821815	He unfolded a long typewritten letter, and handed it to Gregson.
audio/afr_7130_0780447760	Die aanvangskolwer, Gerhardt Abrahams het 84 lopies aangeteken.
audio/afr_8924_7291035212	Is daar 'n ander manier om daar uit te kom?
audio/afr_0184_4244857816	In 1949 is 'n splinternuwe huisvaderswoning op die perseel gebou.
audio/afr_1919_8117682272	Swangerskap begin die oomblik wanneer die ovum deur die spermsel bevrug word.
audio/afr_0184_1285117661	'n Snydende lyn sny twee of meer ewewydig lyne mekaar sny.
audio/afr_2418_9557749662	sewe en vyftig, nul, elf
audio/afr_8963_4390365091	Elke individu moes omdraai en self die geheime van alchemie ontdek.
audio/afr_8924_6351572587	Die temperatuur in Trompsburg is 3 grade Celsius
audio/afr_0184_8296910490	Die reuk sou on-ge-loof-lik gewees het!
audio/afr_1919_9378090511	Goeie kolwers sal in hul loopbaan vele toetshonderdtalle aanteken.
audio/afr_8963_6090422967	Frankryk voer minder paddaboudjies as Spanje en Thailand in.
audio/afr_8148_1355832006	It's only his indigestion I find fault with.
audio/afr_8963_4738860447	Ek sou verkies dat sensitiewe gehore my films moet voel, selfs áánvoel.
audio/afr_7214_7110541291	Real Madrid en Polokwane City kom Sondag aand by Olën Park teen mekaar te staan
audio/afr_8963_2338102438	Suddenly Jeanne stopped for an instant.
audio/afr_6590_1314034502	Dit is 4 grade Celsius in Modimolle met ryp
audio/afr_6590_2550857683	In die UEFA kampioenskap, het Stoke City vir West Ham United met 7 teenoor 0 gewen
audio/afr_7130_6175042161	Op naweekdae is die rooi paleis slegs toeganklik vir gemagtigde personeel.
audio/afr_7214_9191033651	Taylor se verloofde is deur die goewerneur na Cradock gestuur.
audio/afr_2418_9691408235	Siembamba, almal is babas --al is die mans al groot-- almal bly babas tot hul dood.
audio/afr_6590_9643483467	His immaculate appearance was gone.
audio/afr_6590_0425261244	Meet nou en met die gradeboog.
audio/afr_8924_4158688427	Hulle is skaars en oorleef nie maklik in akwariums nie.
audio/afr_0184_5812122376	At this moment I felt a stir at my shoulder.
audio/afr_7130_3274425092	Limfkapillêres, limfvate, limfbuise met halfmaanvormige kleppe en limfknope.
audio/afr_7130_6145356666	Chelsea en Crystal Palace kom Woensdag aand by Goble Park teen mekaar te staan
audio/afr_8148_0832060124	Die temperatuur in Campbell is 1 grade Celsius
audio/afr_7130_2475944030	Teken 'n diagram om te wys hoe om 'n sink-kopersel te bou.
audio/afr_8963_4689294080	Seventeen, no, eighteen days ago.
audio/afr_8963_9793420528	Die afrigter het Lindokuhle Nkambule laat in die spel met Wayde Jooste vervang
audio/afr_1919_3090144585	Everton en Orlando Pirates kom Saturdag oggend by die EPRU Stadium teen mekaar te staan
audio/afr_2418_5811229337	Ongeveer 54 mans, vrouens en kinders oorleef nie die skietramp nie.
audio/afr_6590_5675549208	Enjoy it he did, but principally for Steward's sake.
audio/afr_6590_6639466426	Gustaf weier om terug te keer na hulle woonstel in Bloemfontein waar Gwennie nog wag.
audio/afr_8924_7877356413	Wat jy nou sien, is die nuwemaan.
audio/afr_0184_0527586787	Moenie al jou geld verloor nie.
audio/afr_6590_2715287547	Soek nog 'n voorwerp wat verweer het.
audio/afr_0184_8874072656	Brett Pelser was onoorwonne met 255 lopies van 68 balle.
audio/afr_2418_1090762045	Ons weet ook dat punt by is.
audio/afr_7214_2255614766	Laat aksie, komedie en drama wees.
audio/afr_8924_2615893053	I lost my balance and pitched head foremost into the ooze.
audio/afr_0184_2530756819	Jong voëls se borsband kan onvolledig wees, maar volwassenes s'n is volledig.
audio/afr_8924_5969677041	Bill lingered, contemplating his work with artistic appreciation.
audio/afr_7130_2072483186	Ierland het Pakistan vir net 92 lopies uitgeboul by die De Beers Diamant stadion.
audio/afr_7130_5003577173	Sommige winkel laat jou toe om 'n rekening by hulle oop te maak.
audio/afr_8963_3479937379	Die verdediger Energy Murambadoro het 8 strafskoppe geneem
audio/afr_7130_7422470209	een vyf ses
audio/afr_8963_8845231436	Wes-Indiese Eilande was tot 78 lopies beperk met 73 ekstra
audio/afr_8924_8078294106	Dit is 44 grade Celsius in Richardsbaai met baie warm toestande
audio/afr_7130_8793906679	Die snelbouler, Tumi Masekela , het 3 foutballe in die geboul.
audio/afr_7214_7367707608	Jy moet navorsing doen oor hoe tradisionele Suid-Afrikaanse gemmerbier gemaak word.
audio/afr_2418_7829513484	Hoekom sou sy so gedink het?
audio/afr_8963_3604676829	At Lake Linderman I had one canoe, very good Peterborough canoe.
audio/afr_0184_2061299090	Sisonda Magala het 7 geneem vir 244 lopies.
audio/afr_8963_1144816790	Dunham, can your boy go along with Jesse.
audio/afr_8963_0964498559	Dit handel oor kragopwekking, stoomopwekking en selfs ruimtetuie.
